Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
615,P514233.36.4,Aššur-ašared[]PN$,{m}aš+šur-MAŠ,Aššur-ašared,Aššur-ašared,1,PN,"['𒁹', '𒀸', '𒋩', '𒈦']",𒁹𒀸𒋩𒈦,{m}aš+šur-MAŠ,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,36,4,witness
616,P514233.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,37,1,witness
617,P514233.37.2,u,{⸢m⸣}[x-x-x],,,,u,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{⸢m⸣}[x-x-x],"['damaged', 'missing', 'missing', 'missing']",0.88,,P514233,37,2,witness
618,P514233.37.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,37,3,witness
619,P514233.37.4,Qurdi-Nergal[]PN$,{m}qur-di-{d}U.GUR,Qurdi-Nergal,Qurdi-Nergal,1,PN,"['𒁹', '𒄥', '𒁲', '𒀭', '𒌋', '𒄥']",𒁹𒄥𒁲𒀭𒌋𒄥,{m}qur-di-{d}U.GUR,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,37,4,witness
620,P514233.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,38,1,witness
621,P514233.38.2,Ereš-Aššur[]PN$,{m}⸢KAM⸣-aš+šur,Ereš-Aššur,Ereš-Aššur,1,PN,"['𒁹', '𒄰', '𒀸', '𒋩']",𒁹𒄰𒀸𒋩,{m}⸢KAM⸣-aš+šur,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,P514233,38,2,witness
622,P514233.38.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,38,3,witness
623,P514233.38.4,Qurdi-Aia[]PN$,{m}qur-di-a,Qurdi-Aia,Qurdi-Aia,1,PN,"['𒁹', '𒄥', '𒁲', '𒀀']",𒁹𒄥𒁲𒀀,{m}qur-di-a,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,38,4,witness
624,P514233.39.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514233,39,1,witness
625,P514233.39.2,u,{m}⸢x⸣-[x]-⸢x⸣,,,,u,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{m}⸢x⸣-[x]-⸢x⸣,"['complete', 'damaged', 'missing', 'damaged']",0.5,,P514233,39,2,witness
626,P514233.39.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,39,3,witness
627,P514233.39.4,Kubabu-ereš[]PN$,{m}ku₃-KA₂-KAM-eš,Kubabu-ereš,Kubabu-ereš,1,PN,"['𒁹', '𒆬', '𒆍', '𒄰', '𒌍']",𒁹𒆬𒆍𒄰𒌍,{m}ku₃-KA₂-KAM-eš,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,39,4,witness
628,P514233.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,40,1,witness
629,P514233.40.2,x-Aššur[]PN$,{m}⸢x⸣-[x-aš]+⸢šur⸣,x-Aššur,x-Aššur,1,PN,"['𒁹', 'X', 'X', '𒀸', '𒋩']",𒁹XX𒀸𒋩,{m}⸢x⸣-[x-aš]+⸢šur⸣,"['complete', 'damaged', 'missing', 'missing', 'damaged']",0.6,PN,P514233,40,2,witness
630,P514233.40.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,40,3,witness
631,P514233.40.4,Kussusu[]PN$Kussusi,{m}ku-su-si,Kussusi,Kussusu,1,PN,"['𒁹', '𒆪', '𒋢', '𒋛']",𒁹𒆪𒋢𒋛,{m}ku-su-si,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,40,4,witness
632,P514233.41.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,41,1,witness
633,P514233.41.2,x-Aššur[]PN$,{⸢m⸣}[x-x]-aš+šur,x-Aššur,x-Aššur,1,PN,"['𒁹', 'X', 'X', '𒀸', '𒋩']",𒁹XX𒀸𒋩,{⸢m⸣}[x-x]-aš+šur,"['damaged', 'missing', 'missing', 'complete', 'complete']",0.5,PN,P514233,41,2,witness
634,P514233.41.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,41,3,witness
635,P514233.41.4,Eriba-Aššur[1]PN,{m}SU-aš+šur,Eriba-Aššur,Eriba-Aššur,1,PN,"['𒁹', '𒋢', '𒀸', '𒋩']",𒁹𒋢𒀸𒋩,{m}SU-aš+šur,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,41,4,witness
636,P514233.42.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514233,42,1,witness
637,P514233.42.2,x-Issar[]PN$,{[m}x-x]-15,x-Issar,x-Issar,1,PN,"['𒁹', 'X', 'X', '𒌋𒐊']",𒁹XX𒌋𒐊,{[m]}[x-x]-⸢15⸣,"['missing', 'missing', 'missing', 'damaged']",0.88,PN,P514233,42,2,witness
638,P514233.42.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,42,3,witness
639,P514233.42.4,Šar-ili[]PN$,{m}IM-DINGIR,Šar-ili,Šar-ili,1,PN,"['𒁹', '𒅎', '𒀭']",𒁹𒅎𒀭,{m}IM-DINGIR,"['complete', 'complete', 'complete']",0.0,PN,P514233,42,4,witness
640,P514233.43.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,43,1,witness
641,P514233.43.2,Naṣir-Aššur[]PN$,{⸢m}PAB-ir⸣-aš+šur,Naṣir-Aššur,Naṣir-Aššur,1,PN,"['𒁹', '𒉽', '𒅕', '𒀸', '𒋩']",𒁹𒉽𒅕𒀸𒋩,{⸢m⸣}⸢PAB-ir⸣-aš+šur,"['damaged', 'damaged', 'damaged', 'complete', 'complete']",0.3,PN,P514233,43,2,witness
642,P514233.43.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,43,3,witness
643,P514233.43.4,Aššur-iqbi[]PN$,{m}aš+šur-E,Aššur-iqbi,Aššur-iqbi,1,PN,"['𒁹', '𒀸', '𒋩', '𒂊']",𒁹𒀸𒋩𒂊,{m}aš+šur-E,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,43,4,witness
644,P514233.44.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,44,1,witness
645,P514233.44.2,Silim-Aššur[]PN$,{m}si-lim-aš+šur,Silim-Aššur,Silim-Aššur,1,PN,"['𒁹', '𒋛', '𒅆', '𒀸', '𒋩']",𒁹𒋛𒅆𒀸𒋩,{m}si-lim-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,44,2,witness
646,P514233.44.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,44,3,witness
647,P514233.44.4,Iqbi-Aia[]PN$,{m}iq-bi-a,Iqbi-Aia,Iqbi-Aia,1,PN,"['𒁹', '𒅅', '𒁉', '𒀀']",𒁹𒅅𒁉𒀀,{m}iq-bi-a,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,44,4,witness
648,P514233.45.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,45,1,witness
649,P514233.45.2,Nabu-taqqinanni[]PN$,{m}{d}PA-LAL-ni,Nabu-taqqinanni,Nabu-taqqinanni,1,PN,"['𒁹', '𒀭', '𒉺', '𒇲', '𒉌']",𒁹𒀭𒉺𒇲𒉌,{m}{d}PA-LAL-ni,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,45,2,witness
650,P514233.45.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,45,3,witness
651,P514233.45.4,Nabu-šumu-iddina[]PN$,{m}{d}PA-MU-AŠ,Nabu-šumu-iddina,Nabu-šumu-iddina,1,PN,"['𒁹', '𒀭', '𒉺', '𒈬', '𒀸']",𒁹𒀭𒉺𒈬𒀸,{m}{d}PA-MU-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,45,4,witness
652,P514233.46.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,46,1,witness
653,P514233.46.2,Nabu-nadin-ahhe[]PN$,{m}{d}PA-SUM-PAB.MEŠ,Nabu-nadin-ahhe,Nabu-nadin-ahhe,1,PN,"['𒁹', '𒀭', '𒉺', '𒋧', '𒉽', '𒈨𒌍']",𒁹𒀭𒉺𒋧𒉽𒈨𒌍,{m}{d}PA-SUM-PAB.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,46,2,witness
654,P514233.46.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514233,46,3,witness
655,P514233.46.4,Mutakkil-Aššur[1]PN,{m}mu-tak-kil-aš+šur,Mutakkil-Aššur,Mutakkil-Aššur,1,PN,"['𒁹', '𒈬', '𒋳', '𒆸', '𒀸', '𒋩']",𒁹𒈬𒋳𒆸𒀸𒋩,{m}mu-tak-kil-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,46,4,witness
656,P514233.47.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514233,47,1,witness
657,P514233.47.2,Kiṣir-Nabu[]PN$,{⸢m⸣}ki-ṣir-{d}PA,Kiṣir-Nabu,Kiṣir-Nabu,1,PN,"['𒁹', '𒆠', '𒈲', '𒀭', '𒉺']",𒁹𒆠𒈲𒀭𒉺,{⸢m⸣}ki-ṣir-{d}PA,"['damaged', 'complete', 'complete', 'complete', 'complete']",0.1,PN,P514233,47,2,witness
658,P514233.47.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514233,47,3,witness
659,P514233.47.4,Nabu-ahu-iddina[]PN$,{m}{d}PA-PAB-AŠ,Nabu-ahu-iddina,Nabu-ahu-iddina,1,PN,"['𒁹', '𒀭', '𒉺', '𒉽', '𒀸']",𒁹𒀭𒉺𒉽𒀸,{m}{d}PA-PAB-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,47,4,witness
660,P514233.49.1,Addaru[Adar]MN$,{[iti]}⸢ŠE⸣,Addaru,Addaru,Adar,MN,"['𒌗', '𒊺']",𒌗𒊺,{[ITI]}⸢ŠE⸣,"['missing', 'damaged']",0.75,MN,P514233,49,1,date
661,P514233.49.2,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514233,49,2,date
662,P514233.49.3,Sin-šarru-uṣur[]PN$,{m}{d}30-MAN-PAB,Sin-šarru-uṣur,Sin-šarru-uṣur,1,PN,"['𒁹', '𒀭', '𒌍', '𒌋𒌋', '𒉽']",𒁹𒀭𒌍𒌋𒌋𒉽,{m}{d}30-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514233,49,3,date
663,P514233.50.1,pāhat[governor]N,{[lu₂]}NAM,pāhat,pīhātu,governor,N,"['𒇽', '𒉆']",𒇽𒉆,{[LU₂]}NAM,"['missing', 'complete']",0.5,,P514233,50,1,date
664,P514233.50.2,Hindanu[]GN$Hindan,hi-in-dan,Hindan,Hindanu,1,GN,"['𒄭', '𒅔', '𒆗']",𒄭𒅔𒆗,hi-in-dan,"['complete', 'complete', 'complete']",0.0,GN,P514233,50,2,date
665,P514233.52.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514233,52,1,witness
666,P514233.52.2,Pan-Aššur-x[]PN$,{m}IGI-aš+⸢šur⸣-[...],Pan-Aššur-x,Pan-Aššur-x,1,PN,"['𒁹', '𒅆', '𒀸', '𒋩', 'x']",𒁹𒅆𒀸𒋩x,{m}IGI-aš+⸢šur⸣-[x],"['complete', 'complete', 'complete', 'damaged', 'missing']",0.3,PN,P514233,52,2,witness
667,P514233.53.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514233,53,1,witness
668,P514233.53.2,Mu-x[]PN$,{m}⸢mu⸣-[...],Mu-x,Mu-x,1,PN,"['𒁹', '𒈬', 'x']",𒁹𒈬x,{m}⸢mu⸣-[x],"['complete', 'damaged', 'missing']",0.5,PN,P514233,53,2,witness
