Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
4237,P514323.29.4,ša-šīmi[man bought//bought slave]N'N$,ŠAM₂,ša-šīmi,ša-šīmi,bought slave,N,['𒉚'],𒉚,ŠAM₂,['complete'],0.0,,P514323,29,4,other clauses
4238,P514323.31.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,31,1,witness
4239,P514323.31.2,Bisuʾa[1]PN,{m}bi-su-u-a,Bisuʾa,Bisuʾa,1,PN,"['𒁹', '𒁉', '𒋢', '𒌋', '𒀀']",𒁹𒁉𒋢𒌋𒀀,{m}bi-su-u-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,31,2,witness
4240,P514323.32.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,32,1,witness
4241,P514323.32.2,Aššur-šimanni[1]PN,{m}aš+šur-HAL-a-ni,Aššur-šimanni,Aššur-šimanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒄬', '𒀀', '𒉌']",𒁹𒀸𒋩𒄬𒀀𒉌,{m}aš+šur-HAL-a-ni,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,32,2,witness
4242,P514323.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,33,1,witness
4243,P514323.33.2,Remtu[1]PN,{m}rem₂-tu₂,Remtu,Remutu,1,PN,"['𒁹', '𒀖', '𒌓']",𒁹𒀖𒌓,{m}rem₂-tu₂,"['complete', 'complete', 'complete']",0.0,PN,P514323,33,2,witness
4244,P514323.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,34,1,witness
4245,P514323.34.2,Ša-kabil[1]PN,{m}ša₂-ka-bil,Ša-kabil,Ša-kabil,1,PN,"['𒁹', '𒃻', '𒅗', '𒉈']",𒁹𒃻𒅗𒉈,{m}ša₂-ka-bil,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,34,2,witness
4246,P514323.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,35,1,witness
4247,P514323.35.2,Aššur-isseʾa[1]PN,{m}aš+šur-KI-ia,Aššur-isseʾa,Aššur-isseʾa,1,PN,"['𒁹', '𒀸', '𒋩', '𒆠', '𒅀']",𒁹𒀸𒋩𒆠𒅀,{m}aš+šur-KI-ia,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,35,2,witness
4248,P514323.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,36,1,witness
4249,P514323.36.2,Ilutu-Aššur[1]PN,{m}DINGIR-tu₂-aš+šur,Ilutu-Aššur,Ilutu-Aššur,1,PN,"['𒁹', '𒀭', '𒌓', '𒀸', '𒋩']",𒁹𒀭𒌓𒀸𒋩,{m}DINGIR-tu₂-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,36,2,witness
4250,P514323.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,37,1,witness
4251,P514323.37.2,Ṭab-bet-Aššur[1]PN,{m}DUG₃-⸢E₂⸣-aš+šur,Ṭab-bet-Aššur,Ṭab-bet-Aššur,1,PN,"['𒁹', '𒄭', '𒂍', '𒀸', '𒋩']",𒁹𒄭𒂍𒀸𒋩,{m}DUG₃-⸢E₂⸣-aš+šur,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,PN,P514323,37,2,witness
4252,P514323.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,38,1,witness
4253,P514323.38.2,Abu-ṭaba[1]PN,{m}AD-DUG₃,Abu-ṭaba,Abu-ṭaba,1,PN,"['𒁹', '𒀜', '𒄭']",𒁹𒀜𒄭,{m}AD-DUG₃,"['complete', 'complete', 'complete']",0.0,PN,P514323,38,2,witness
4254,P514323.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,39,1,witness
4255,P514323.39.2,Ṭab-Aššur[1]PN,{m}DUG₃.GA-aš+šur,Ṭab-Aššur,Ṭab-Aššur,1,PN,"['𒁹', '𒄭', '𒂵', '𒀸', '𒋩']",𒁹𒄭𒂵𒀸𒋩,{m}DUG₃.GA-aš+šur,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514323,39,2,witness
4256,P514323.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,40,1,witness
4257,P514323.40.2,Mukin-Aššur[1]PN,{m}mu-⸢GIN⸣-aš+šur,Mukin-Aššur,Mukin-Aššur,1,PN,"['𒁹', '𒈬', '𒁺', '𒀸', '𒋩']",𒁹𒈬𒁺𒀸𒋩,{m}mu-⸢GIN⸣-aš+šur,"['complete', 'complete', 'damaged', 'complete', 'complete']",0.1,PN,P514323,40,2,witness
4258,P514323.41.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,41,1,witness
4259,P514323.41.2,Irsu-ilani[1]PN,{m}ir-⸢su₂⸣-DINGIR.MEŠ-ni,Irsu-ilani,Irissi-ilani,1,PN,"['𒁹', '𒅕', '𒍪', '𒀭', '𒈨𒌍', '𒉌']",𒁹𒅕𒍪𒀭𒈨𒌍𒉌,{m}ir-⸢su₂⸣-DINGIR.MEŠ-ni,"['complete', 'complete', 'damaged', 'complete', 'complete', 'complete']",0.08,PN,P514323,41,2,witness
4260,P514323.42.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514323,42,1,witness
4261,P514323.42.2,Nabu-amtu-eṭir[1]PN,{m}{⸢d⸣}PA-⸢GEME₂⸣-KAR-ir,Nabu-amtu-eṭir,Nabu-amtu-eṭir,1,PN,"['𒁹', '𒀭', '𒉺', '𒊩𒆳', '𒋼𒀀', '𒅕']",𒁹𒀭𒉺𒊩𒆳𒋼𒀀𒅕,{m}{⸢d⸣}PA-⸢GEME₂⸣-KAR-ir,"['complete', 'damaged', 'complete', 'damaged', 'complete', 'complete']",0.17,PN,P514323,42,2,witness
4262,P514323.42.3,ṭupšarru[scribe]N,A.BA,ṭupšarru,ṭupšarru,scribe,N,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,,P514323,42,3,witness
4263,P514323.44.1,Addaru[Adar]MN$,{iti}ŠE,Addaru,Addaru,Adar,MN,"['𒌗', '𒊺']",𒌗𒊺,{ITI}ŠE,"['complete', 'complete']",0.0,MN,P514323,44,1,date
4264,P514323.44.2,limmu[eponym (of year)]N,lim-⸢mu⸣,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-⸢mu⸣,"['complete', 'damaged']",0.25,,P514323,44,2,date
4265,P514323.44.3,Bulluṭ[1]PN,{m}bu-luṭ,Bulluṭ,Bulluṭu,1,PN,"['𒁹', '𒁍', '𒂁']",𒁹𒁍𒂁,{m}bu-luṭ,"['complete', 'complete', 'complete']",0.0,PN,P514323,44,3,date
4266,P514323.46.1,Aššur-ma-x[]PN$,{[m}aš]+šur-ma-⸢x⸣,Aššur-ma-x,Aššur-ma-x,1,PN,"['𒁹', '𒀸', '𒋩', '𒈠', 'X']",𒁹𒀸𒋩𒈠X,{[m]}[aš]+šur-ma-⸢x⸣,"['missing', 'missing', 'complete', 'complete', 'damaged']",0.5,PN,P514323,46,1,other clauses
4267,P514323.46.2,ardu[slave]N$urdu,IR₃,urdu,ardu,slave,N,['𒀴'],𒀴,IR₃,['complete'],0.0,,P514323,46,2,other clauses
4268,P514323.46.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,46,3,other clauses
4269,P514323.46.4,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514323,46,4,other clauses
4270,P514323.46.5,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,46,5,other clauses
4271,P514323.46.6,Issar[1]DN,{d}15,Issar,Ištar,1,DN,"['𒀭', '𒌋𒐊']",𒀭𒌋𒐊,{d}15,"['complete', 'complete']",0.0,DN,P514323,46,6,other clauses
4272,P514323.46.7,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,46,7,other clauses
4273,P514323.46.8,Arbail[Arbela]GN$,4-il₃,Arbail,Arbail,Arbela,GN,"['𒐉', '𒀭']",𒐉𒀭,4-il₃,"['complete', 'complete']",0.0,GN,P514323,46,8,other clauses
4274,P514323.46.9,šû[it]IP,šu-u,šû,šū,it,IP,"['𒋗', '𒌋']",𒋗𒌋,šu-u,"['complete', 'complete']",0.0,,P514323,46,9,other clauses
4275,P514323.46.10,ammar[as many as]REL,a-mar,ammar,ammar,as many as,REL,"['𒀀', '𒈥']",𒀀𒈥,a-mar,"['complete', 'complete']",0.0,,P514323,46,10,other clauses
4276,P514323.46.11,eddinūni[give]V,e-di-nu-ni,eddinūni,tadānu,give,V,"['𒂊', '𒁲', '𒉡', '𒉌']",𒂊𒁲𒉡𒉌,e-di-nu-ni,"['complete', 'complete', 'complete', 'complete']",0.0,,P514323,46,11,other clauses
4277,P514323.47.1,ana[to]PRP,⸢a⸣-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,⸢a⸣-na,"['damaged', 'complete']",0.25,,P514323,47,1,other clauses
4278,P514323.47.2,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514323,47,2,other clauses
4279,P514323.47.3,ana[to]PRP,a-na,ana,ana,to,PRP,"['𒀀', '𒈾']",𒀀𒈾,a-na,"['complete', 'complete']",0.0,,P514323,47,3,other clauses
4280,P514323.47.4,Issar[1]DN,{d}15,Issar,Ištar,1,DN,"['𒀭', '𒌋𒐊']",𒀭𒌋𒐊,{d}15,"['complete', 'complete']",0.0,DN,P514323,47,4,other clauses
4281,P514323.47.5,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514323,47,5,other clauses
4282,P514323.47.6,Arbail[Arbela]GN$,4-il₃,Arbail,Arbail,Arbela,GN,"['𒐉', '𒀭']",𒐉𒀭,4-il₃,"['complete', 'complete']",0.0,GN,P514323,47,6,other clauses
4283,P514323.47.7,niddan[give]V,ni-dan,niddan,tadānu,give,V,"['𒉌', '𒆗']",𒉌𒆗,ni-dan,"['complete', 'complete']",0.0,,P514323,47,7,other clauses
