Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
1784,P522560.32.3,šanî[deputy]'N,{lu₂}02-i,šanî,šanû,deputy,NU,"['𒇽', '0₂', '𒄿']",𒇽0₂𒄿,{LU₂}02-i,"['complete', 'complete', 'complete']",0.0,,,P522560,32,3,witness
1785,P522560.33.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,33,1,witness
1786,P522560.33.2,Bel-Harran-isseʾa[1]PN,{m}EN-KASKAL-KI-ia,Bel-Harran-isseʾa,Bel-Harran-isseʾa,1,PN,"['𒁹', '𒂗', '𒆜', '𒆠', '𒅀']",𒁹𒂗𒆜𒆠𒅀,{m}EN-KASKAL-KI-ia,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,33,2,witness
1787,P522560.33.3,rab-bēti[major-domo]N,{lu₂}GAL-E₂,rab-bēti,rab-bīti,major-domo,N,"['𒇽', '𒃲', '𒂍']",𒇽𒃲𒂍,{LU₂}GAL-E₂,"['complete', 'complete', 'complete']",0.0,,,P522560,33,3,witness
1788,P522560.34.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,34,1,witness
1789,P522560.34.2,Dašanu[1]PN,{m}da-ša₂-nu,Dašanu,Dašanu,1,PN,"['𒁹', '𒁕', '𒃻', '𒉡']",𒁹𒁕𒃻𒉡,{m}da-ša₂-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,34,2,witness
1790,P522560.34.3,+mukīl-appāti[chariot driver]N$mukīl-appāte,{lu₂}mu-kil-PA.MEŠ,mukīl-appāte,mukīl-appāti,chariot driver,N,"['𒇽', '𒈬', '𒆸', '𒉺', '𒈨𒌍']",𒇽𒈬𒆸𒉺𒈨𒌍,{LU₂}mu-kil-PA.MEŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,,P522560,34,3,witness
1791,P522560.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,35,1,witness
1792,P522560.35.2,Eṣidayu[1]PN,{m}e-ṣi-da-a,Eṣidayu,Eṣidayu,1,PN,"['𒁹', '𒂊', '𒍢', '𒁕', '𒀀']",𒁹𒂊𒍢𒁕𒀀,{m}e-ṣi-da-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,35,2,witness
1793,P522560.35.3,+tašlīšu[third man on chariot]N$tašlīsi,{lu₂}03.U₅-si,tašlīsi,tašlīšu,third man on chariot,N,"['𒇽', '0₃', '𒄷𒋛', '𒋛']",𒇽0₃𒄷𒋛𒋛,{LU₂}03.U₅-si,"['complete', 'complete', 'complete', 'complete']",0.0,,,P522560,35,3,witness
1794,P522560.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,36,1,witness
1795,P522560.36.2,Hadianu[1]PN,{m}ha-di-ia-nu,Hadianu,Hadianu,1,PN,"['𒁹', '𒄩', '𒁲', '𒅀', '𒉡']",𒁹𒄩𒁲𒅀𒉡,{m}ha-di-ia-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,36,2,witness
1796,P522560.36.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,36,3,witness
1797,P522560.36.4,Aššur-abu-uṣur[1]PN,{m}aš-šur-AD-PAB,Aššur-abu-uṣur,Aššur-abu-uṣur,1,PN,"['𒁹', '𒀸', '𒋩', '𒀜', '𒉽']",𒁹𒀸𒋩𒀜𒉽,{m}aš-šur-AD-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,36,4,witness
1798,P522560.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,37,1,witness
1799,P522560.37.2,Hambi[1]PN,{m}ha-am-bi-i,Hambi,Hambi,1,PN,"['𒁹', '𒄩', '𒄠', '𒁉', '𒄿']",𒁹𒄩𒄠𒁉𒄿,{m}ha-am-bi-i,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,37,2,witness
1800,P522560.37.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,37,3,witness
1801,P522560.37.4,Iglu[1]PN,{m}ig-lu-⸢x⸣,Iglu,Iglu,1,PN,"['𒁹', '𒅅', '𒇻', 'X']",𒁹𒅅𒇻X,{m}ig-lu-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,PN,P522560,37,4,witness
1802,P522560.38.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,38,1,witness
1803,P522560.38.2,Ilu[1]PN,{m}i-lu,Ilu,Ilu,1,PN,"['𒁹', '𒄿', '𒇻']",𒁹𒄿𒇻,{m}i-lu,"['complete', 'complete', 'complete']",0.0,,PN,P522560,38,2,witness
1804,P522560.38.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,38,3,witness
1805,P522560.38.4,Nabu-da-x[1]PN,{m}AG-da-⸢x⸣,Nabu-da-x,Nabu-da-x,1,PN,"['𒁹', '𒀝', '𒁕', 'X']",𒁹𒀝𒁕X,{m}AG-da-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,PN,P522560,38,4,witness
1806,P522560.39.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,39,1,witness
1807,P522560.39.2,Yambu[1]PN,{m}ia-am-bu,Yambu,Yambu,1,PN,"['𒁹', '𒅀', '𒄠', '𒁍']",𒁹𒅀𒄠𒁍,{m}ia-am-bu,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,39,2,witness
1808,P522560.39.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,39,3,witness
1809,P522560.39.4,u,{m}[...],,,,u,"['𒁹', 'x']",𒁹x,{m}[x],"['complete', 'missing']",0.5,,,P522560,39,4,witness
1810,P522560.40.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,40,1,witness
1811,P522560.40.2,Mar-bani[1]PN,{m}mar-ba-⸢ni⸣,Mar-bani,Mar-bani,1,PN,"['𒁹', '𒈥', '𒁀', '𒉌']",𒁹𒈥𒁀𒉌,{m}mar-ba-⸢ni⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,,PN,P522560,40,2,witness
1812,P522560.41.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,41,1,witness
1813,P522560.41.2,Ahu-lešir[1]PN,{m}PAB-SI.[SA₂,Ahu-lešir,Ahu-lešir,1,PN,"['𒁹', '𒉽', '𒋛', '𒁲']",𒁹𒉽𒋛𒁲,{m}PAB-SI.[SA₂],"['complete', 'complete', 'complete', 'missing']",0.25,,PN,P522560,41,2,witness
1814,P522560.41.3,u,...],,,,u,['x'],x,[x],['missing'],1.0,,,P522560,41,3,witness
1815,P522560.42.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,42,1,witness
1816,P522560.42.2,U-x[1]PN,{m}⸢u₂⸣-[...],U-x,U-x,1,PN,"['𒁹', '𒌑', 'x']",𒁹𒌑x,{m}⸢u₂⸣-[x],"['complete', 'damaged', 'missing']",0.5,,PN,P522560,42,2,witness
1817,P522560.44.1,u,{⸢iti⸣}[x,,,,u,"['𒌗', 'X']",𒌗X,{⸢ITI⸣}[x],"['damaged', 'missing']",0.75,,,P522560,44,1,date
1818,P522560.44.2,u,UD-x-KAM₂],,,,u,"['𒌓', 'X', '𒆚']",𒌓X𒆚,[UD-x-KAM₂],"['missing', 'missing', 'missing']",1.0,,,P522560,44,2,date
1819,P522560.45.1,limmu[eponym (of year)]N,⸢lim⸣-[mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,⸢lim⸣-[mu],"['damaged', 'missing']",0.75,,,P522560,45,1,date
1820,P522560.45.2,Nabu-belu-uṣur[1]PN,{m}{d}PA-EN-PAB],Nabu-belu-uṣur,Nabu-belu-uṣur,1,PN,"['𒁹', '𒀭', '𒉺', '𒂗', '𒉽']",𒁹𒀭𒉺𒂗𒉽,{[m]}{[d]}[PA-EN-PAB],"['missing', 'missing', 'missing', 'missing', 'missing']",1.0,,PN,P522560,45,2,date
1821,P522560.47.1,šakin[governor]N&māt[land]N,GAR.KUR,šakin,šaknu,governor,N,"['𒃻', '𒆳']",𒃻𒆳,GAR.KUR,"['complete', 'complete']",0.0,,,P522560,47,1,date
1823,P522560.47.2,Dur-Šarrukka[1]GN,{uru}BAD₃-LUGAL-uk-ka,Dur-Šarrukka,Dur-Šarruken,1,GN,"['𒌷', '𒂦', '𒈗', '𒊌', '𒅗']",𒌷𒂦𒈗𒊌𒅗,{URU}BAD₃-LUGAL-uk-ka,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,GN,P522560,47,2,date
1824,P522560.47.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,47,3,witness
1825,P522560.47.4,Haya-kanu[1]PN,{m}ha-ia-ka₃-nu,Haya-kanu,Haya-kanu,1,PN,"['𒁹', '𒄩', '𒅀', '𒂵', '𒉡']",𒁹𒄩𒅀𒂵𒉡,{m}ha-ia-ka₃-nu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,47,4,witness
1826,P522560.48.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522560,48,1,witness
1827,P522560.48.2,Ahu-ilaʾi[1]PN,{m}PAB-DINGIR-a-a,Ahu-ilaʾi,Ahu-ilaʾi,1,PN,"['𒁹', '𒉽', '𒀭', '𒀀', '𒀀']",𒁹𒉽𒀭𒀀𒀀,{m}PAB-DINGIR-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,48,2,witness
1828,P522560.48.3,Remutu[1]PN,{m}re-mu-te,Remutu,Remutu,1,PN,"['𒁹', '𒊑', '𒈬', '𒋼']",𒁹𒊑𒈬𒋼,{m}re-mu-te,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522560,48,3,witness
