Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
6320,P514306.20.3,dabābu[speak]V$idabbub,i-DU₁₁.⸢DU₁₁⸣,idabbub,dabābu,speak,V,"['𒄿', '𒅗', '𒅗']",𒄿𒅗𒅗,i-DU₁₁.⸢DU₁₁⸣,"['complete', 'complete', 'damaged']",0.17,,P514306,20,3,other clauses
6321,P514306.21.1,kaqqad[beginning]N,⸢SAG.DU⸣,kaqqad,qaqqadu,beginning,N,"['𒊕', '𒁺']",𒊕𒁺,⸢SAG⸣.⸢DU⸣,"['damaged', 'damaged']",0.5,,P514306,21,1,other clauses
6322,P514306.21.2,ṣarpu[silver]N$ṣarpīšu,KU₃.BABBAR-šu₂,ṣarpīšu,ṣarpu,silver,N,"['𒆬', '𒌓', '𒋙']",𒆬𒌓𒋙,KU₃.BABBAR-šu₂,"['complete', 'complete', 'complete']",0.0,,P514306,21,2,other clauses
6323,P514306.21.3,inašši[take]V,i-na-⸢ši⸣,inašši,našû,take,V,"['𒄿', '𒈾', '𒅆']",𒄿𒈾𒅆,i-na-⸢ši⸣,"['complete', 'complete', 'damaged']",0.17,,P514306,21,3,other clauses
6324,P514306.22.1,issu[woman]N,MUNUS,issu,sinništu,woman,N,['𒊩'],𒊩,MUNUS,['complete'],0.0,,P514306,22,1,other clauses
6325,P514306.22.2,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514306,22,2,other clauses
6326,P514306.22.3,abu[father]N$abīša,AD-ša₂,abīša,abu,father,N,"['𒀜', '𒃻']",𒀜𒃻,AD-ša₂,"['complete', 'complete']",0.0,,P514306,22,3,other clauses
6327,P514306.22.4,tallak[go]V,⸢tal⸣-lak,tallak,alāku,go,V,"['𒊑', '𒋃']",𒊑𒋃,⸢tal⸣-lak,"['damaged', 'complete']",0.25,,P514306,22,4,other clauses
6328,P514306.23.1,mannu[who?]QP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514306,23,1,penalties for litigation: contravention
6329,P514306.23.2,ša[that]REL,<ša₂>,ša,ša,that,REL,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514306,23,2,penalties for litigation: contravention
6330,P514306.23.3,iparrakūni[contravene]V,⸢GIB⸣-u-ni,iparrakūni,parāku,contravene,V,"['𒄃', '𒌋', '𒉌']",𒄃𒌋𒉌,⸢GIB⸣-u-ni,"['damaged', 'complete', 'complete']",0.17,,P514306,23,3,penalties for litigation: contravention
6331,P514306.23.4,Aššur[1]DN,aš+šur,Aššur,Aššur,1,DN,"['𒀸', '𒋩']",𒀸𒋩,aš+šur,"['complete', 'complete']",0.0,DN,P514306,23,4,penalties for litigation: penalty
6332,P514306.23.5,Šamaš[1]DN,{d}UTU,Šamaš,Šamaš,1,DN,"['𒀭', '𒌓']",𒀭𒌓,{d}UTU,"['complete', 'complete']",0.0,DN,P514306,23,5,penalties for litigation: penalty
6333,P514306.24.1,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514306,24,1,penalties for litigation: penalty
6334,P514306.24.2,qātu[hand]N$qātēšu,⸢ŠU.2-šu₂⸣,qātēšu,qātu,hand,N,"['𒋗', '𒈫', '𒋙']",𒋗𒈫𒋙,⸢ŠU⸣.⸢2-šu₂⸣,"['damaged', 'damaged', 'damaged']",0.5,,P514306,24,2,penalties for litigation: penalty
6335,P514306.24.3,buʾʾû[look for//seek]V'V$lubaʾʾiu,lu-ba-⸢ʾi⸣-[u],lubaʾʾiu,buʾʾû,seek,V,"['𒇻', '𒁀', '𒀪', '𒌋']",𒇻𒁀𒀪𒌋,lu-ba-⸢ʾi⸣-[u],"['complete', 'complete', 'damaged', 'missing']",0.38,,P514306,24,3,penalties for litigation: penalty
6336,P514306.25.1,adê[treaty]N,⸢a-de⸣-<e>,adê,adû,treaty,N,"['𒀀', '𒁲', '𒂊']",𒀀𒁲𒂊,⸢a-de⸣-e,"['damaged', 'damaged', 'complete']",0.33,,P514306,25,1,penalties for litigation: penalty
6337,P514306.25.2,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514306,25,2,penalties for litigation: penalty
6338,P514306.25.3,šarri[king]N,⸢LUGAL⸣,šarri,šarru,king,N,['𒈗'],𒈗,⸢LUGAL⸣,['damaged'],0.5,,P514306,25,3,penalties for litigation: penalty
6339,P514306.25.4,ina[in]PRP,ina,ina,ina,in,PRP,['𒀸'],𒀸,ina,['complete'],0.0,,P514306,25,4,penalties for litigation: penalty
6340,P514306.25.5,qātu[hand]N$qātēšu,ŠU.2-[šu₂,qātēšu,qātu,hand,N,"['𒋗', '𒈫', '𒋙']",𒋗𒈫𒋙,ŠU.2-[šu₂],"['complete', 'complete', 'missing']",0.33,,P514306,25,5,penalties for litigation: penalty
6341,P514306.25.6,buʾʾû[look for//seek]V'V$lubaʾʾiu,lu-ba-ʾi-u],lubaʾʾiu,buʾʾû,seek,V,"['𒇻', '𒁀', '𒀪', '𒌋']",𒇻𒁀𒀪𒌋,[lu-ba-ʾi-u],"['missing', 'missing', 'missing', 'missing']",1.0,,P514306,25,6,penalties for litigation: penalty
6342,P514306.26.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514306,26,1,witness
6343,P514306.26.2,Nergal-x[1]PN,{m}U.GUR-⸢x⸣,Nergal-x,Nergal-x,1,PN,"['𒁹', '𒌋', '𒄥', 'X']",𒁹𒌋𒄥X,{m}U.GUR-⸢x⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514306,26,2,witness
6344,P514306.26.3,atû[gatekeeper]N,I₃.DU₈,atû,atû,gatekeeper,N,"['𒉌', '𒃮']",𒉌𒃮,I₃.DU₈,"['complete', 'complete']",0.0,,P514306,26,3,witness
6345,P514306.27.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514306,27,1,witness
6346,P514306.27.2,Tabalaya[1]PN,{m}tab-la-a-a,Tabalaya,Tabalayu,1,PN,"['𒁹', '𒋰', '𒆷', '𒀀', '𒀀']",𒁹𒋰𒆷𒀀𒀀,{m}tab-la-a-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,PN,P514306,27,2,witness
6347,P514306.27.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514306,27,3,witness
6348,P514306.27.4,u,{m}⸢x⸣-[x-x],,,,u,"['𒁹', 'X', 'X', 'X']",𒁹XXX,{m}⸢x⸣-[x-x],"['complete', 'damaged', 'missing', 'missing']",0.62,,P514306,27,4,witness
6349,P514306.28.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514306,28,1,witness
6350,P514306.28.2,Qurdi-Aššur[1]PN,{m}⸢qur⸣-di-aš+⸢šur,Qurdi-Aššur,Qurdi-Aššur,1,PN,"['𒁹', '𒄥', '𒁲', '𒀸', '𒋩']",𒁹𒄥𒁲𒀸𒋩,{m}⸢qur⸣-di-aš+⸢šur⸣,"['complete', 'damaged', 'complete', 'complete', 'damaged']",0.2,PN,P514306,28,2,witness
6351,P514306.28.3,hazannu[mayor]N,ha⸣-za-⸢nu⸣,hazannu,hazannu,mayor,N,"['𒄩', '𒍝', '𒉡']",𒄩𒍝𒉡,⸢ha⸣-za-⸢nu⸣,"['damaged', 'complete', 'damaged']",0.33,,P514306,28,3,witness
6352,P514306.29.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514306,29,1,witness
6353,P514306.29.2,Bel-šarru-uṣur[1]PN,{m}⸢EN⸣-MAN-PAB,Bel-šarru-uṣur,Bel-šarru-uṣur,1,PN,"['𒁹', '𒂗', '𒌋𒌋', '𒉽']",𒁹𒂗𒌋𒌋𒉽,{m}⸢EN⸣-MAN-PAB,"['complete', 'damaged', 'complete', 'complete']",0.12,PN,P514306,29,2,witness
6354,P514306.29.3,ša-muhhi-āli[town overseer]N$,ša₂-⸢UGU⸣-[URU],ša-muhhi-āli,ša-muhhi-āli,town overseer,N,"['𒃻', '𒌋𒅗', '𒌷']",𒃻𒌋𒅗𒌷,ša₂-⸢UGU⸣-[URU],"['complete', 'damaged', 'missing']",0.5,,P514306,29,3,witness
6355,P514306.30.1,šību[witness]N,[IGI],šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514306,30,1,witness
6356,P514306.30.2,Aššur-remanni[1]PN,{[m]}aš+⸢šur⸣-rem₂-⸢a⸣-[ni],Aššur-remanni,Aššur-remanni,1,PN,"['𒁹', '𒀸', '𒋩', '𒀖', '𒀀', '𒉌']",𒁹𒀸𒋩𒀖𒀀𒉌,{[m]}aš+⸢šur⸣-rem₂-⸢a⸣-[ni],"['missing', 'complete', 'damaged', 'complete', 'damaged', 'missing']",0.5,PN,P514306,30,2,witness
6357,P514306.31.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,P514306,31,1,witness
6358,P514306.31.2,Issar-x[1]PN,{m}{d]}15-x⸣-[x-x-x],Issar-x,Issar-x,1,PN,"['𒁹', '𒀭', '𒌋𒐊', 'X', 'X', 'X', 'X']",𒁹𒀭𒌋𒐊XXXX,{[m]}{[d]}⸢15-x⸣-[x-x-x],"['missing', 'missing', 'damaged', 'damaged', 'missing', 'missing', 'missing']",0.86,PN,P514306,31,2,witness
6359,P514306.34.1,Duʾuzu[Tammuz//Tammuz]MN'MN$Taʾuzu,{⸢iti}ŠU,Taʾuzu,Duʾuzu,Tammuz,MN,"['𒌗', '𒋗']",𒌗𒋗,{⸢ITI⸣}⸢ŠU⸣,"['damaged', 'damaged']",0.5,MN,P514306,34,1,date
6360,P514306.34.2,X,UD.5.KAM⸣,,,,X,"['𒌓', '𒐊', '𒄰']",𒌓𒐊𒄰,⸢UD⸣.⸢5⸣.⸢KAM⸣,"['damaged', 'damaged', 'damaged']",0.5,,P514306,34,2,date
6361,P514306.34.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514306,34,3,date
6362,P514306.34.4,Aššur-gimillu-tere[1]PN,{m}aš+šur-ŠU-⸢GUR⸣,Aššur-gimillu-tere,Aššur-gimillu-tere,1,PN,"['𒁹', '𒀸', '𒋩', '𒋗', '𒄥']",𒁹𒀸𒋩𒋗𒄥,{m}aš+šur-ŠU-⸢GUR⸣,"['complete', 'complete', 'complete', 'complete', 'damaged']",0.1,PN,P514306,34,4,date
6363,P514306.35.1,masenni[treasurer]N,{⸢lu₂⸣}AGRIG,masenni,mašennu,treasurer,N,"['𒇽', '𒅆𒁾']",𒇽𒅆𒁾,{⸢LU₂⸣}AGRIG,"['damaged', 'complete']",0.25,,P514306,35,1,date
