Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,lang,mask,text,line,word,annotation
2744,P522568.47.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P522568,47,1,witness
2745,P522568.47.2,x-tabni-uṣur[1]PN,{m}{d}x]-⸢tab⸣-ni-PAB,x-tabni-uṣur,x-tabni-uṣur,1,PN,"['𒁹', '𒀭', 'X', '𒋰', '𒉌', '𒉽']",𒁹𒀭X𒋰𒉌𒉽,{[m]}{[d]}[x]-⸢tab⸣-ni-PAB,"['missing', 'missing', 'missing', 'damaged', 'complete', 'complete']",0.58,,PN,P522568,47,2,witness
2746,P522568.47.3,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,47,3,witness
2747,P522568.47.4,+Harranayu[]PN$Harranaya,{m}KASKAL-a-a,Harranaya,Harranayu,1,PN,"['𒁹', '𒆜', '𒀀', '𒀀']",𒁹𒆜𒀀𒀀,{m}KASKAL-a-a,"['complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,47,4,witness
2748,P522568.47.5,tankāru[merchant]N,DAM.GAR₃,tankāru,tamkāru,merchant,N,"['𒁮', '𒃼']",𒁮𒃼,DAM.GAR₃,"['complete', 'complete']",0.0,,,P522568,47,5,witness
2749,P522568.47.6,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,47,6,witness
2750,P522568.47.7,Mištihu[1]PN,{m}mi₃-iš-ti-hu,Mištihu,Mištihu,1,PN,"['𒁹', '𒈨', '𒅖', '𒋾', '𒄷']",𒁹𒈨𒅖𒋾𒄷,{m}mi₃-iš-ti-hu,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,47,7,witness
2751,P522568.48.1,šību[witness]N,[IGI,šību,šību,witness,N,['𒅆'],𒅆,[IGI],['missing'],1.0,,,P522568,48,1,witness
2752,P522568.48.2,x-husame[1]PN,{m}x]-⸢hu⸣-sa-me,x-husame,x-husame,1,PN,"['𒁹', 'X', '𒄷', '𒊓', '𒈨']",𒁹X𒄷𒊓𒈨,{[m]}[x]-⸢hu⸣-sa-me,"['missing', 'missing', 'damaged', 'complete', 'complete']",0.5,,PN,P522568,48,2,witness
2753,P522568.48.3,tankāru[merchant]N,{lu₂}DAM.GAR₃,tankāru,tamkāru,merchant,N,"['𒇽', '𒁮', '𒃼']",𒇽𒁮𒃼,{LU₂}DAM.GAR₃,"['complete', 'complete', 'complete']",0.0,,,P522568,48,3,witness
2754,P522568.48.4,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,48,4,witness
2755,P522568.48.5,Sanda-huwa[1]PN,{m}sa-an-da-hu-wa,Sanda-huwa,Sanda-huwa,1,PN,"['𒁹', '𒊓', '𒀭', '𒁕', '𒄷', '𒉿']",𒁹𒊓𒀭𒁕𒄷𒉿,{m}sa-an-da-hu-wa,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,48,5,witness
2756,P522568.49.1,u,{[iti}x,,,,u,"['𒌗', 'X']",𒌗X,{[ITI]}[x],"['missing', 'missing']",1.0,,,P522568,49,1,date
2757,P522568.49.2,u,UD]-24-KAM₂,,,,u,"['𒌓', '𒌋𒌋𒐉', '𒆚']",𒌓𒌋𒌋𒐉𒆚,[UD]-24-KAM₂,"['missing', 'complete', 'complete']",0.33,,,P522568,49,2,date
2758,P522568.49.3,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,,P522568,49,3,date
2759,P522568.49.4,Ša-Nabu-šu[1]PN,{m}ša₂-{d}PA-šu₂-nu,Ša-Nabu-šunu,Ša-Nabu-šu,1,PN,"['𒁹', '𒃻', '𒀭', '𒉺', '𒋙', '𒉡']",𒁹𒃻𒀭𒉺𒋙𒉡,{m}ša₂-{d}PA-šu₂-nu,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,49,4,date
2760,P522568.49.5,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,,P522568,49,5,witness
2761,P522568.49.6,Nabu-damiq[1]PN,{m}{d}PA-SIG₅-iq,Nabu-damiq,Nabu-damiq,1,PN,"['𒁹', '𒀭', '𒉺', '𒅆𒂟', '𒅅']",𒁹𒀭𒉺𒅆𒂟𒅅,{m}{d}PA-SIG₅-iq,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,PN,P522568,49,6,witness
2762,P522568.50.1,ṭupšarru[scribe]N,A.BA,ṭupšarru,ṭupšarru,scribe,N,"['𒀀', '𒁀']",𒀀𒁀,A.BA,"['complete', 'complete']",0.0,,,P522568,50,1,witness
