Unnamed: 0,ref,inst,frag,norm,cf,sense,pos,unicode,unicode_word,reading,break,break_perc,mask,text,line,word,annotation
3554,P514222.32.2,Mušezib-Aššur[]PN$Mušezib-ana-Aššur,{[m]}⸢mu⸣-še-⸢zib⸣-a-na-aš+šur,Mušezib-ana-Aššur,Mušezib-Aššur,1,PN,"['𒁹', '𒈬', '𒊺', '𒍦', '𒀀', '𒈾', '𒀸', '𒋩']",𒁹𒈬𒊺𒍦𒀀𒈾𒀸𒋩,{[m]}⸢mu⸣-še-⸢zib⸣-a-na-aš+šur,"['missing', 'damaged', 'complete', 'damaged', 'complete', 'complete', 'complete', 'complete']",0.25,PN,P514222,32,2,witness
3555,P514222.33.1,šību[witness]N,⸢IGI,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514222,33,1,witness
3556,P514222.33.2,Urdu-Aššur[]PN$,{m⸣}IR₃-aš-⸢šur⸣,Urdu-Aššur,Urdu-Aššur,1,PN,"['𒁹', '𒀴', '𒀸', '𒋩']",𒁹𒀴𒀸𒋩,{⸢m⸣}IR₃-aš-⸢šur⸣,"['damaged', 'complete', 'complete', 'damaged']",0.25,PN,P514222,33,2,witness
3557,P514222.33.3,ušpāru[weaver]N,{lu₂}UŠ.BAR,ušpāru,išparu,weaver,N,"['𒇽', '𒍑', '𒁇']",𒇽𒍑𒁇,{LU₂}UŠ.BAR,"['complete', 'complete', 'complete']",0.0,,P514222,33,3,witness
3558,P514222.34.1,šību[witness]N,⸢IGI⸣,šību,šību,witness,N,['𒅆'],𒅆,⸢IGI⸣,['damaged'],0.5,,P514222,34,1,witness
3559,P514222.34.2,Atamar-Issar[]PN$,{[m]}⸢IGI.LAL⸣-15,Atamar-Issar,Atamar-Issar,1,PN,"['𒁹', '𒅆', '𒇲', '𒌋𒐊']",𒁹𒅆𒇲𒌋𒐊,{[m]}⸢IGI⸣.⸢LAL⸣-15,"['missing', 'damaged', 'damaged', 'complete']",0.5,PN,P514222,34,2,witness
3560,P514222.34.3,šeleppāyu[(a type of craftsman)]N'N$šelappāya,{lu₂}še-lap-pa-a,šelappāya,šeleppāyu,(a type of craftsman),N,"['𒇽', '𒊺', '𒆗', '𒉺', '𒀀']",𒇽𒊺𒆗𒉺𒀀,{LU₂}še-lap-pa-a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P514222,34,3,witness
3561,P514222.35.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514222,35,1,witness
3562,P514222.35.2,x-nadin-mati[]PN$,{⸢m}x-x⸣-AŠ-KUR,x-nadin-mati,x-nadin-mati,1,PN,"['𒁹', 'X', 'X', '𒀸', '𒆳']",𒁹XX𒀸𒆳,{⸢m⸣}⸢x-x⸣-AŠ-KUR,"['damaged', 'damaged', 'damaged', 'complete', 'complete']",0.3,PN,P514222,35,2,witness
3563,P514222.36.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514222,36,1,witness
3564,P514222.36.2,Mutakkil-Aššur[]PN$,{m}⸢mu-tak-kil⸣-aš+šur,Mutakkil-Aššur,Mutakkil-Aššur,1,PN,"['𒁹', '𒈬', '𒋳', '𒆸', '𒀸', '𒋩']",𒁹𒈬𒋳𒆸𒀸𒋩,{m}⸢mu-tak-kil⸣-aš+šur,"['complete', 'damaged', 'damaged', 'damaged', 'complete', 'complete']",0.25,PN,P514222,36,2,witness
3565,P514222.36.3,pallišu[(stone) borer]N'N$palliš,{lu₂}pa-liš,palliš,pallišu,(stone) borer,N,"['𒇽', '𒉺', '𒇺']",𒇽𒉺𒇺,{LU₂}pa-liš,"['complete', 'complete', 'complete']",0.0,,P514222,36,3,witness
3566,P514222.37.1,šību[witness]N,IGI,šību,šību,witness,N,['𒅆'],𒅆,IGI,['complete'],0.0,,P514222,37,1,witness
3567,P514222.37.2,x-nu[]PN$,{m}⸢x-x⸣-nu,x-nu,x-nu,1,PN,"['𒁹', 'X', 'X', '𒉡']",𒁹XX𒉡,{m}⸢x-x⸣-nu,"['complete', 'damaged', 'damaged', 'complete']",0.25,PN,P514222,37,2,witness
3568,P514222.37.3,mār[son]N,A,mār,māru,son,N,['𒀀'],𒀀,A,['complete'],0.0,,P514222,37,3,witness
3569,P514222.37.4,Zabanu[]PN$,{m}za-ba-nu,Zabanu,Zabanu,1,PN,"['𒁹', '𒍝', '𒁀', '𒉡']",𒁹𒍝𒁀𒉡,{m}za-ba-nu,"['complete', 'complete', 'complete', 'complete']",0.0,PN,P514222,37,4,witness
3570,P514222.38.1,Abu[Ab]MN$,{iti}NE,Abu,Abu,Ab,MN,"['𒌗', '𒉈']",𒌗𒉈,{ITI}NE,"['complete', 'complete']",0.0,MN,P514222,38,1,date
3571,P514222.38.2,X,UD.12.⸢KAM⸣,,,,X,"['𒌓', '𒌋𒈫', '𒄰']",𒌓𒌋𒈫𒄰,UD.12.⸢KAM⸣,"['complete', 'complete', 'damaged']",0.17,,P514222,38,2,date
3572,P514222.39.1,limmu[eponym (of year)]N,lim-mu,limmu,līmu,eponym (of year),N,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P514222,39,1,date
3573,P514222.39.2,Belšunu[]PN$,{d}EN-šu₂-⸢nu⸣,Belšunu,Belšunu,1,PN,"['𒀭', '𒂗', '𒋙', '𒉡']",𒀭𒂗𒋙𒉡,{d}EN-šu₂-⸢nu⸣,"['complete', 'complete', 'complete', 'damaged']",0.12,PN,P514222,39,2,date
3574,P514222.40.1,ṭuppu[tablet]N,ṭup-pu,ṭuppu,ṭuppu,tablet,N,"['𒁾', '𒁍']",𒁾𒁍,ṭup-pu,"['complete', 'complete']",0.0,,P514222,40,1,other clauses
3575,P514222.40.2,dannutu[binding document]N,dan-nu-tu₂,dannutu,dannutu,binding document,N,"['𒆗', '𒉡', '𒌓']",𒆗𒉡𒌓,dan-nu-tu₂,"['complete', 'complete', 'complete']",0.0,,P514222,40,2,other clauses
3576,P514222.40.3,ša[of]DET,ša₂,ša,ša,of,DET,['𒃻'],𒃻,ša₂,['complete'],0.0,,P514222,40,3,other clauses
3577,P514222.40.4,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514222,40,4,other clauses
3578,P514222.40.5,marqu[ground//pulverized]AJ'AJ$marqat,mar-⸢qat⸣,marqat,marqu,pulverized,AJ,"['𒈥', '𒋗']",𒈥𒋗,mar-⸢qat⸣,"['complete', 'damaged']",0.25,,P514222,40,5,other clauses
3579,P514222.41.1,mannu[who?]QP,man-nu,mannu,mannu,whoever,QP,"['𒌋𒌋', '𒉡']",𒌋𒌋𒉡,man-nu,"['complete', 'complete']",0.0,,P514222,41,1,other clauses
3580,P514222.41.2,ša[that]REL,ša,ša,ša,that,REL,['𒊭'],𒊭,ša,['complete'],0.0,,P514222,41,2,other clauses
3581,P514222.41.3,ina[in]PRP$&šērtu[morning]N$šīrti,i-ši-ir-ti,ina,ina,in,PRP,"['𒄿', '𒅆', '𒅕', '𒋾']",𒄿𒅆𒅕𒋾,i-ši-ir-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,P514222,41,3,other clauses
3583,P514222.41.4,ina[in]PRP&līdiš[day after tomorrow]AV,i-⸢li-diš⸣,ina,ina,in,PRP,"['𒄿', '𒇷', '𒁹']",𒄿𒇷𒁹,i-⸢li-diš⸣,"['complete', 'damaged', 'damaged']",0.33,,P514222,41,4,other clauses
3585,P514222.42.1,dannutu[binding document]N,dan-nu-⸢tu₂⸣,dannutu,dannutu,binding document,N,"['𒆗', '𒉡', '𒌓']",𒆗𒉡𒌓,dan-nu-⸢tu₂⸣,"['complete', 'complete', 'damaged']",0.17,,P514222,42,1,other clauses
3586,P514222.42.2,našû[lift//bring]V'V$iṣṣāni,iṣ-⸢ṣa⸣-ni,iṣṣāni,našû,bring,V,"['𒄑', '𒍝', '𒉌']",𒄑𒍝𒉌,iṣ-⸢ṣa⸣-ni,"['complete', 'damaged', 'complete']",0.17,,P514222,42,2,other clauses
3587,P514222.42.3,issu[from]PRP,TA,issu,ištu,from,PRP,['𒋫'],𒋫,TA,['complete'],0.0,,P514222,42,3,other clauses
3588,P514222.42.4,bēt[house]N,E₂,bēt,bītu,house,N,['𒂍'],𒂍,E₂,['complete'],0.0,,P514222,42,4,other clauses
3589,P514222.42.5,uṣṣa[come out]V,⸢u₂-ṣa⸣,uṣṣa,aṣû,come out,V,"['𒌑', '𒍝']",𒌑𒍝,⸢u₂-ṣa⸣,"['damaged', 'damaged']",0.5,,P514222,42,5,other clauses
