Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
2921,P336927.5.3,%akk-x-neoass:{LU₂}šak-nu=,{lu₂}šak-nu,"['𒇽', '𒊕', '𒉡']",𒇽𒊕𒉡,{LU₂}šak-nu,"['complete', 'complete', 'complete']",0.0,,P336927,5,3,,initiation of transaction
2922,P336927.6.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,6,1,,price
2923,P336927.6.2,%akk-x-neoass:ŠA₃-bi=,ŠA₃-bi,"['𒊮', '𒁉']",𒊮𒁉,ŠA₃-bi,"['complete', 'complete']",0.0,,P336927,6,2,,price
2924,P336927.6.3,%akk-x-neoass:02=,02,['0₂'],0₂,02,['complete'],0.0,,P336927,6,3,,price
2925,P336927.6.4,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336927,6,4,,price
2926,P336927.6.5,%akk-x-neoass:KU₃.BABBAR=,KU₃.BABBAR,"['𒆬', '𒌓']",𒆬𒌓,KU₃.BABBAR,"['complete', 'complete']",0.0,,P336927,6,5,,price
2927,P336927.6.6,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,6,6,,price
2928,P336927.6.7,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336927,6,7,,price
2929,P336927.6.8,%akk-x-neoass:ma-ne₂-e=,ma-ne₂-e,"['𒈠', '𒉌', '𒂊']",𒈠𒉌𒂊,ma-ne₂-e,"['complete', 'complete', 'complete']",0.0,,P336927,6,8,,price
2930,P336927.7.1,%akk-x-neoass:ša=,ša,['𒊭'],𒊭,ša,['complete'],0.0,,P336927,7,1,,price
2931,P336927.7.2,%akk-x-neoass:{URU}gar-ga-mis=,{uru}gar-ga-mis,"['𒌷', '𒃻', '𒂵', '𒈩']",𒌷𒃻𒂵𒈩,{URU}gar-ga-mis,"['complete', 'complete', 'complete', 'complete']",0.0,,P336927,7,2,,price
2932,P336927.8.1,%akk-x-neoass:TA=,TA,['𒋫'],𒋫,TA,['complete'],0.0,,P336927,8,1,,completion of transaction
2933,P336927.8.2,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P336927,8,2,,completion of transaction
2934,P336927.8.3,%akk-x-neoass:{1}na-bu-ia=,{1}na-bu-ia,"['𒁹', '𒈾', '𒁍', '𒅀']",𒁹𒈾𒁍𒅀,{1}na-bu-ia,"['complete', 'complete', 'complete', 'complete']",0.0,,P336927,8,3,,completion of transaction
2935,P336927.8.4,%akk-x-neoass:il-qi=,il-qi,"['𒅋', '𒆥']",𒅋𒆥,il-qi,"['complete', 'complete']",0.0,,P336927,8,4,,completion of transaction
2936,P336927.9.1,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P336927,9,1,,confirmation of transfer 1
2937,P336927.9.2,%akk-x-neoass:ga-mur=,⸢ga-mur⸣,"['𒂵', '𒄯']",𒂵𒄯,⸢ga-mur⸣,"['damaged', 'damaged']",0.5,,P336927,9,2,,confirmation of transfer 1
2938,P336927.9.3,%akk-x-neoass:ta-din=,ta-din,"['𒋫', '𒁷']",𒋫𒁷,ta-din,"['complete', 'complete']",0.0,,P336927,9,3,,confirmation of transfer 1
2939,P336927.10.1,%akk-x-neoass:LU₂-MEŠ=,⸢LU₂-MEŠ,"['𒇽', '𒈨𒌍']",𒇽𒈨𒌍,⸢LU₂-MEŠ⸣,"['damaged', 'damaged']",0.5,,P336927,10,1,,confirmation of transfer 2
2940,P336927.10.2,%akk-x-neoass:šu-a-te=,šu⸣-[a-te],"['𒋗', '𒀀', '𒋼']",𒋗𒀀𒋼,⸢šu⸣-[a-te],"['damaged', 'missing', 'missing']",0.83,,P336927,10,2,,confirmation of transfer 2
2941,P336927.10.3,%akk-x-neoass:za-ar₂-pu=,⸢za-ar₂⸣-pu,"['𒍝', '𒌒', '𒁍']",𒍝𒌒𒁍,⸢za-ar₂⸣-pu,"['damaged', 'damaged', 'complete']",0.33,,P336927,10,3,,confirmation of transfer 2
2942,P336927.14.1,%akk-x-neoass:ša=,[ša,['𒊭'],𒊭,[ša],['missing'],1.0,,P336927,14,1,,penalties for litigation: contravention
2943,P336927.14.2,%akk-x-neoass:de-nu=,de-nu,"['𒁲', '𒉡']",𒁲𒉡,[de-nu],"['missing', 'missing']",1.0,,P336927,14,2,,penalties for litigation: contravention
2944,P336927.14.3,%akk-x-neoass:DUG₄.DUG₄=,DUG₄.DUG₄],"['𒅗', '𒅗']",𒅗𒅗,[DUG₄].[DUG₄],"['missing', 'missing']",1.0,,P336927,14,3,,penalties for litigation: contravention
2945,P336927.14.4,%akk-x-neoass:TA=,⸢TA,['𒋫'],𒋫,⸢TA⸣,['damaged'],0.5,,P336927,14,4,,penalties for litigation: contravention
2946,P336927.14.5,%akk-x-neoass:{1}bi-ba-a.a=,{1}bi-ba⸣-a.a,"['𒁹', '𒁉', '𒁀', '𒀀', '𒀀']",𒁹𒁉𒁀𒀀𒀀,{⸢1⸣}⸢bi-ba⸣-a.a,"['damaged', 'damaged', 'damaged', 'complete', 'complete']",0.3,,P336927,14,5,,penalties for litigation: contravention
2947,P336927.15.1,%akk-x-neoass:u₃=,[u₃,['𒅇'],𒅇,[u₃],['missing'],1.0,,P336927,15,1,,penalties for litigation: contravention
2948,P336927.15.2,%akk-x-neoass:DUMU-MEŠ-šu₂=,DUMU-MEŠ-šu₂,"['𒌉', '𒈨𒌍', '𒋙']",𒌉𒈨𒌍𒋙,[DUMU-MEŠ-šu₂],"['missing', 'missing', 'missing']",1.0,,P336927,15,2,,penalties for litigation: contravention
2949,P336927.15.3,%akk-x-neoass:ub-ta-u-ni=,ub]-⸢ta⸣-u-ni,"['𒌒', '𒋫', '𒌋', '𒉌']",𒌒𒋫𒌋𒉌,[ub]-⸢ta⸣-u-ni,"['missing', 'damaged', 'complete', 'complete']",0.38,,P336927,15,3,,penalties for litigation: contravention
2950,P336927.16.1,%akk-x-neoass:02=,02,['0₂'],0₂,[02],['missing'],1.0,,P336927,16,1,,penalties for litigation: penalty
2951,P336927.16.2,%akk-x-neoass:ANŠE.KUR.RA-MEŠ=,ANŠE.KUR.RA-MEŠ],"['𒀲', '𒆳', '𒊏', '𒈨𒌍']",𒀲𒆳𒊏𒈨𒌍,[ANŠE].[KUR].[RA-MEŠ],"['missing', 'missing', 'missing', 'missing']",1.0,,P336927,16,2,,penalties for litigation: penalty
2952,P336927.16.3,%akk-x-neoass:BABBAR-MEŠ=,⸢BABBAR⸣-MEŠ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,⸢BABBAR⸣-MEŠ,"['damaged', 'complete']",0.25,,P336927,16,3,,penalties for litigation: penalty
2953,P336927.16.4,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,16,4,,penalties for litigation: penalty
2954,P336927.16.5,%akk-x-neoass:GIR₃.2=,GIR₃.2,"['𒄊', '𒈫']",𒄊𒈫,GIR₃.2,"['complete', 'complete']",0.0,,P336927,16,5,,penalties for litigation: penalty
2955,P336927.16.6,%akk-x-neoass:aš-šur=,aš-šur,"['𒀸', '𒋩']",𒀸𒋩,aš-šur,"['complete', 'complete']",0.0,,P336927,16,6,,penalties for litigation: penalty
2956,P336927.16.7,%akk-x-neoass:i-ra-kas=,i-ra-kas,"['𒄿', '𒊏', '𒆜']",𒄿𒊏𒆜,i-ra-kas,"['complete', 'complete', 'complete']",0.0,,P336927,16,7,,penalties for litigation: penalty
2957,P336927.17.1,%akk-x-neoass:05=,05,['0₅'],0₅,⸢05⸣,['damaged'],0.5,,P336927,17,1,,penalties for litigation: penalty
2958,P336927.17.2,%akk-x-neoass:ANŠE.har-ba-ka-ni=,ANŠE.[har]-⸢ba⸣-ka-ni,"['𒀲', '𒄯', '𒁀', '𒅗', '𒉌']",𒀲𒄯𒁀𒅗𒉌,ANŠE.[har]-⸢ba⸣-ka-ni,"['complete', 'missing', 'damaged', 'complete', 'complete']",0.3,,P336927,17,2,,penalties for litigation: penalty
2959,P336927.17.3,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,17,3,,penalties for litigation: penalty
2960,P336927.17.4,%akk-x-neoass:GIR₃.2=,GIR₃.2,"['𒄊', '𒈫']",𒄊𒈫,GIR₃.2,"['complete', 'complete']",0.0,,P336927,17,4,,penalties for litigation: penalty
2961,P336927.17.5,%akk-x-neoass:{d}MAŠ.MAŠ=,{d}MAŠ.MAŠ,"['𒀭', '𒈦', '𒈦']",𒀭𒈦𒈦,{d}MAŠ.MAŠ,"['complete', 'complete', 'complete']",0.0,,P336927,17,5,,penalties for litigation: penalty
2962,P336927.17.6,%akk-x-neoass:i-ra-kas=,i-ra-kas,"['𒄿', '𒊏', '𒆜']",𒄿𒊏𒆜,i-ra-kas,"['complete', 'complete', 'complete']",0.0,,P336927,17,6,,penalties for litigation: penalty
2963,P336927.18.1,%akk-x-neoass:05=,05,['0₅'],0₅,⸢05⸣,['damaged'],0.5,,P336927,18,1,,penalties for litigation: penalty
2964,P336927.18.2,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336927,18,2,,penalties for litigation: penalty
2965,P336927.18.3,%akk-x-neoass:KU₃.BABBAR=,KU₃.⸢BABBAR⸣,"['𒆬', '𒌓']",𒆬𒌓,KU₃.⸢BABBAR⸣,"['complete', 'damaged']",0.25,,P336927,18,3,,penalties for litigation: penalty
2966,P336927.18.4,%akk-x-neoass:01=,01,['01'],01,01,['complete'],0.0,,P336927,18,4,,penalties for litigation: penalty
2967,P336927.18.5,%akk-x-neoass:MA.NA=,MA.NA,"['𒈠', '𒈾']",𒈠𒈾,MA.NA,"['complete', 'complete']",0.0,,P336927,18,5,,penalties for litigation: penalty
2968,P336927.18.6,%akk-x-neoass:KU₃.GI=,⸢KU₃.GI⸣,"['𒆬', '𒄀']",𒆬𒄀,⸢KU₃⸣.⸢GI⸣,"['damaged', 'damaged']",0.5,,P336927,18,6,,penalties for litigation: penalty
2969,P336927.18.7,%akk-x-neoass:BABBAR-MEŠ=,BABBAR-MEŠ,"['𒌓', '𒈨𒌍']",𒌓𒈨𒌍,BABBAR-MEŠ,"['complete', 'complete']",0.0,,P336927,18,7,,penalties for litigation: penalty
2970,P336927.19.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,19,1,,penalties for litigation: penalty
2971,P336927.19.2,%akk-x-neoass:bur-ki=,bur-⸢ki⸣,"['𒁓', '𒆠']",𒁓𒆠,bur-⸢ki⸣,"['complete', 'damaged']",0.25,,P336927,19,2,,penalties for litigation: penalty
2972,P336927.19.3,%akk-x-neoass:{d}a-bi-ši=,{[d]}⸢a⸣-bi-ši,"['𒀭', '𒀀', '𒁉', '𒅆']",𒀭𒀀𒁉𒅆,{[d]}⸢a⸣-bi-ši,"['missing', 'damaged', 'complete', 'complete']",0.38,,P336927,19,3,,penalties for litigation: penalty
2973,P336927.19.4,%akk-x-neoass:a-ši-bat=,a-⸢ši⸣-[bat,"['𒀀', '𒅆', '𒁁']",𒀀𒅆𒁁,a-⸢ši⸣-[bat],"['complete', 'damaged', 'missing']",0.5,,P336927,19,4,,penalties for litigation: penalty
2974,P336927.19.5,%akk-x-neoass:{URU}x=,{uru}x,"['𒌷', 'X']",𒌷X,{[URU]}[x],"['missing', 'missing']",1.0,,P336927,19,5,,penalties for litigation: penalty
2975,P336927.19.6,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336927,19,6,,penalties for litigation: penalty
2976,P336927.19.7,%akk-x-neoass:i-šak-kan=,i]-šak-kan,"['𒄿', '𒊕', '𒃶']",𒄿𒊕𒃶,[i]-šak-kan,"['missing', 'complete', 'complete']",0.33,,P336927,19,7,,penalties for litigation: penalty
2977,P336927.20.1,%akk-x-neoass:kas-pu=,kas-pu,"['𒆜', '𒁍']",𒆜𒁍,kas-pu,"['complete', 'complete']",0.0,,P336927,20,1,,penalties for litigation: penalty
2978,P336927.20.2,%akk-x-neoass:a-na=,[a]-⸢na⸣,"['𒀀', '𒈾']",𒀀𒈾,[a]-⸢na⸣,"['missing', 'damaged']",0.75,,P336927,20,2,,penalties for litigation: penalty
2979,P336927.20.3,%akk-x-neoass:10-MEŠ=,10-MEŠ,"['𒌋', '𒈨𒌍']",𒌋𒈨𒌍,10-MEŠ,"['complete', 'complete']",0.0,,P336927,20,3,,penalties for litigation: penalty
2980,P336927.20.4,%akk-x-neoass:ana=,ana,['𒁹'],𒁹,ana,['complete'],0.0,,P336927,20,4,,penalties for litigation: penalty
2981,P336927.20.5,%akk-x-neoass:EN-šu₂=,EN-[šu₂,"['𒂗', '𒋙']",𒂗𒋙,EN-[šu₂],"['complete', 'missing']",0.5,,P336927,20,5,,penalties for litigation: penalty
2982,P336927.20.6,%akk-x-neoass:GUR-ra=,GUR-ra],"['𒄥', '𒊏']",𒄥𒊏,[GUR-ra],"['missing', 'missing']",1.0,,P336927,20,6,,penalties for litigation: penalty
2983,P336927.21.1,%akk-x-neoass:ina=,ina,['𒀸'],𒀸,ina,['complete'],0.0,,P336927,21,1,,penalties for litigation: penalty
2984,P336927.21.2,%akk-x-neoass:de-ni-šu₂=,⸢de⸣-[ni-šu₂],"['𒁲', '𒉌', '𒋙']",𒁲𒉌𒋙,⸢de⸣-[ni-šu₂],"['damaged', 'missing', 'missing']",0.83,,P336927,21,2,,penalties for litigation: penalty
2985,P336927.21.3,%akk-x-neoass:DUG₄.DUG₄-ma=,DUG₄.⸢DUG₄⸣-[ma,"['𒅗', '𒅗', '𒈠']",𒅗𒅗𒈠,DUG₄.⸢DUG₄⸣-[ma],"['complete', 'damaged', 'missing']",0.5,,P336927,21,3,,penalties for litigation: penalty
2986,P336927.21.4,%akk-x-neoass:la=,la,['𒆷'],𒆷,[la],['missing'],1.0,,P336927,21,4,,penalties for litigation: penalty
2987,P336927.21.5,%akk-x-neoass:TI-qi=,TI-qi],"['𒋾', '𒆥']",𒋾𒆥,[TI-qi],"['missing', 'missing']",1.0,,P336927,21,5,,penalties for litigation: penalty
2988,P336927.22.1,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336927,22,1,,none
2989,P336927.22.2,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336927,22,2,,none
2990,P336927.22.3,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336927,22,3,,none
2991,P336927.22.4,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336927,22,4,,none
2992,P336927.22.5,%akk-x-neoass:{URU}KASKAL=,{uru}KASKAL,"['𒌷', '𒆜']",𒌷𒆜,{URU}KASKAL,"['complete', 'complete']",0.0,,P336927,22,5,,none
2993,P336927.22.6,%akk-x-neoass:x=,[x,['X'],X,[x],['missing'],1.0,,P336927,22,6,,none
2994,P336927.22.7,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336927,22,7,,none
2995,P336927.22.8,%akk-x-neoass:x=,x,['X'],X,[x],['missing'],1.0,,P336927,22,8,,none
2996,P336927.22.9,%akk-x-neoass:x=,x],['X'],X,[x],['missing'],1.0,,P336927,22,9,,none
