Unnamed: 0,ref,inst,frag,unicode,unicode_word,reading,break,break_perc,lang,text,line,word,mask,annotation
862,P337046.16.2,%akk-x-neoass:{1}PAB-DUG₃.GA=,{1}PAB-DUG₃.GA,"['𒁹', '𒉽', '𒄭', '𒂵']",𒁹𒉽𒄭𒂵,{1}PAB-DUG₃.GA,"['complete', 'complete', 'complete', 'complete']",0.0,,P337046,16,2,,witness
863,P337046.16.3,%akk-x-neoass:{1}ṭu-ra-nu=,{1}ṭu-ra-nu,"['𒁹', '𒂅', '𒊏', '𒉡']",𒁹𒂅𒊏𒉡,{1}ṭu-ra-nu,"['complete', 'complete', 'complete', 'complete']",0.0,,P337046,16,3,,witness
864,P337046.17.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337046,17,1,,witness
865,P337046.17.2,%akk-x-neoass:{1}suk₃-ka-a.a=,{1}suk₃-ka-a.a,"['𒁹', '𒍇', '𒅗', '𒀀', '𒀀']",𒁹𒍇𒅗𒀀𒀀,{1}suk₃-ka-a.a,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,17,2,,witness
866,P337046.17.3,%akk-x-neoass:{1}aš-šur-MU-AŠ=,{1}aš-šur-MU-AŠ,"['𒁹', '𒀸', '𒋩', '𒈬', '𒀸']",𒁹𒀸𒋩𒈬𒀸,{1}aš-šur-MU-AŠ,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,17,3,,witness
867,P337046.18.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337046,18,1,,witness
868,P337046.18.2,%akk-x-neoass:{1}{d}MAŠ-MAN-PAB=,{1}{d}MAŠ-MAN-PAB,"['𒁹', '𒀭', '𒈦', '𒌋𒌋', '𒉽']",𒁹𒀭𒈦𒌋𒌋𒉽,{1}{d}MAŠ-MAN-PAB,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,18,2,,witness
869,P337046.18.3,%akk-x-neoass:ša₂-ma-ṣar-ti=,ša₂-ma-ṣar-ti,"['𒃻', '𒈠', '𒇡', '𒋾']",𒃻𒈠𒇡𒋾,ša₂-ma-ṣar-ti,"['complete', 'complete', 'complete', 'complete']",0.0,,P337046,18,3,,witness
870,P337046.20.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337046,20,1,,witness
871,P337046.20.2,%akk-x-neoass:{1}šum₂-ma-se-zib=,{1}šum₂-ma-se-zib,"['𒁹', '𒋧', '𒈠', '𒋛', '𒍦']",𒁹𒋧𒈠𒋛𒍦,{1}šum₂-ma-se-zib,"['complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,20,2,,witness
872,P337046.21.1,%akk-x-neoass:IGI=,IGI,['𒅆'],𒅆,IGI,['complete'],0.0,,P337046,21,1,,witness
873,P337046.21.2,%akk-x-neoass:{1}man-nu-ki-arba-il₃=,{1}man-nu-ki-arba-il₃,"['𒁹', '𒌋𒌋', '𒉡', '𒆠', '𒇹', '𒀭']",𒁹𒌋𒌋𒉡𒆠𒇹𒀭,{1}man-nu-ki-arba-il₃,"['complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,21,2,,witness
874,P337046.22.1,%akk-x-neoass:{ITI}ŠE=,{iti}ŠE,"['𒌗', '𒊺']",𒌗𒊺,{ITI}ŠE,"['complete', 'complete']",0.0,,P337046,22,1,,date
875,P337046.22.2,%akk-x-neoass:UD-06-KAM₂=,UD-06-KAM₂,"['𒌓', '0₆', '𒆚']",𒌓0₆𒆚,UD-06-KAM₂,"['complete', 'complete', 'complete']",0.0,,P337046,22,2,,date
876,P337046.22.3,%akk-x-neoass:lim-mu=,lim-mu,"['𒅆', '𒈬']",𒅆𒈬,lim-mu,"['complete', 'complete']",0.0,,P337046,22,3,,date
877,P337046.22.4,%akk-x-neoass:{1}u₂-pa-qa-ana-arba-il₃{KI}=,{1}u₂-pa-qa-ana-arba-il₃{ki},"['𒁹', '𒌑', '𒉺', '𒋡', '𒁹', '𒇹', '𒀭', '𒆠']",𒁹𒌑𒉺𒋡𒁹𒇹𒀭𒆠,{1}u₂-pa-qa-ana-arba-il₃{KI},"['complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete', 'complete']",0.0,,P337046,22,4,,date
